Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeNumber,Gender,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,StandardHours,TotalWorkingYears,YearsAtCompany,YearsInCurrentRole,YearsWithCurrManager
34,No,Travel_Frequently,135,Research & Development,19,Bachelor,Medical,1285,Female,Laboratory Technician,Medium,Divorced,4444,4,No,13,Excellent,80,15,11,8,10
28,No,Travel_Frequently,791,Research & Development,1,Master,Medical,1286,Male,Laboratory Technician,High,Single,2154,0,Yes,11,Excellent,80,5,4,2,2
44,No,Travel_Rarely,1199,Research & Development,4,College,Life Sciences,1288,Male,Manager,Low,Divorced,19190,1,No,14,Excellent,80,26,25,9,13
34,No,Travel_Frequently,648,Human Resources,11,Bachelor,Life Sciences,1289,Male,Human Resources,Medium,Married,4490,4,No,11,Excellent,80,14,10,9,8
35,No,Travel_Rarely,735,Research & Development,6,Below College,Life Sciences,1291,Male,Research Scientist,High,Married,3506,0,Yes,14,Excellent,80,4,3,2,2
42,No,Travel_Rarely,603,Research & Development,7,Master,Medical,1292,Female,Research Scientist,Medium,Married,2372,6,Yes,16,Excellent,80,18,1,0,0
43,No,Travel_Rarely,531,Sales,4,Master,Marketing,1293,Female,Sales Executive,Very High,Single,10231,3,No,14,Excellent,80,23,21,7,17
36,No,Travel_Rarely,429,Research & Development,2,Master,Life Sciences,1294,Female,Manufacturing Director,Medium,Single,5410,9,Yes,11,Excellent,80,18,16,14,12
44,Yes,Travel_Rarely,621,Research & Development,15,Bachelor,Medical,1295,Female,Healthcare Representative,Very High,Married,7978,1,No,11,Excellent,80,10,10,7,5
28,No,Travel_Frequently,193,Research & Development,2,Bachelor,Life Sciences,1296,Male,Laboratory Technician,Very High,Married,3867,1,Yes,12,Excellent,80,2,2,2,2
51,No,Travel_Frequently,968,Research & Development,6,College,Medical,1297,Female,Laboratory Technician,High,Single,2838,0,No,14,Excellent,80,8,7,0,7
30,No,Non-Travel,879,Research & Development,9,College,Medical,1298,Female,Manufacturing Director,High,Single,4695,7,Yes,18,Excellent,80,10,8,4,7
29,Yes,Travel_Rarely,806,Research & Development,7,Bachelor,Technical Degree,1299,Female,Laboratory Technician,High,Divorced,3339,3,Yes,13,Excellent,80,10,7,7,7
28,No,Travel_Rarely,640,Research & Development,1,Bachelor,Technical Degree,1301,Male,Research Scientist,Low,Single,2080,2,No,11,Excellent,80,5,3,2,2
25,No,Travel_Rarely,266,Research & Development,1,Bachelor,Medical,1303,Female,Research Scientist,Medium,Single,2096,1,No,18,Excellent,80,2,2,2,1
32,No,Travel_Rarely,604,Sales,8,Bachelor,Medical,1304,Male,Sales Executive,Very High,Married,6209,1,No,15,Excellent,80,10,10,7,8
45,No,Travel_Frequently,364,Research & Development,25,Bachelor,Medical,1306,Female,Manager,Medium,Single,18061,3,No,22,Outstanding,80,22,0,0,0
39,No,Travel_Rarely,412,Research & Development,13,Master,Medical,1307,Female,Manager,Medium,Divorced,17123,6,Yes,13,Excellent,80,21,19,9,2
58,No,Travel_Rarely,848,Research & Development,23,Master,Life Sciences,1308,Male,Research Scientist,High,Divorced,2372,1,No,12,Excellent,80,2,2,2,2
32,Yes,Travel_Rarely,1089,Research & Development,7,College,Life Sciences,1309,Male,Laboratory Technician,High,Married,4883,1,No,18,Excellent,80,10,10,4,1
39,Yes,Travel_Rarely,360,Research & Development,23,Bachelor,Medical,1310,Male,Research Scientist,Low,Single,3904,0,No,13,Excellent,80,6,5,2,3
30,No,Travel_Rarely,1138,Research & Development,6,Bachelor,Technical Degree,1311,Female,Laboratory Technician,Very High,Married,4627,0,No,12,Excellent,80,10,9,2,7
36,No,Travel_Rarely,325,Research & Development,10,Master,Technical Degree,1312,Female,Healthcare Representative,High,Married,7094,3,No,12,Excellent,80,10,7,7,7
46,No,Travel_Rarely,991,Human Resources,1,College,Life Sciences,1314,Female,Human Resources,Low,Single,3423,6,No,12,Excellent,80,10,7,6,7
28,No,Non-Travel,1476,Research & Development,1,Bachelor,Life Sciences,1315,Female,Laboratory Technician,Very High,Married,6674,0,No,11,Excellent,80,10,9,8,5
50,No,Travel_Rarely,1322,Research & Development,28,Bachelor,Life Sciences,1317,Female,Research Director,Low,Married,16880,4,Yes,11,Excellent,80,25,3,2,2
40,Yes,Travel_Rarely,299,Sales,25,Master,Marketing,1318,Male,Sales Executive,Medium,Single,9094,2,Yes,12,Excellent,80,9,5,4,0
52,Yes,Travel_Rarely,1030,Sales,5,Bachelor,Life Sciences,1319,Male,Sales Executive,Medium,Single,8446,9,Yes,19,Excellent,80,10,8,7,7
30,No,Travel_Rarely,634,Research & Development,17,Master,Medical,1321,Female,Manager,Low,Married,11916,1,Yes,23,Outstanding,80,9,9,1,8
39,No,Travel_Rarely,524,Research & Development,18,College,Life Sciences,1322,Male,Manufacturing Director,High,Single,4534,0,No,11,Excellent,80,9,8,7,7
31,No,Non-Travel,587,Sales,2,Master,Life Sciences,1324,Female,Sales Executive,High,Divorced,9852,1,Yes,19,Excellent,80,10,10,8,6
41,No,Non-Travel,256,Sales,10,College,Medical,1329,Male,Sales Executive,Medium,Single,6151,1,No,13,Excellent,80,19,19,2,9
31,Yes,Travel_Frequently,1060,Sales,1,Bachelor,Life Sciences,1331,Female,Sales Representative,Medium,Single,2302,1,Yes,11,Excellent,80,3,3,2,2
44,Yes,Travel_Rarely,935,Research & Development,3,Bachelor,Life Sciences,1333,Male,Laboratory Technician,Low,Married,2362,4,No,12,Excellent,80,10,3,2,2
42,No,Non-Travel,495,Research & Development,2,Below College,Life Sciences,1334,Male,Manager,High,Married,17861,0,Yes,13,Excellent,80,21,20,8,10
55,No,Travel_Rarely,282,Research & Development,2,College,Medical,1336,Female,Manager,High,Married,19187,4,No,14,Excellent,80,23,19,9,11
56,No,Travel_Rarely,206,Human Resources,8,Master,Life Sciences,1338,Male,Manager,Medium,Single,19717,6,No,14,Excellent,80,36,7,3,7
40,No,Non-Travel,458,Research & Development,16,College,Life Sciences,1340,Male,Research Scientist,High,Divorced,3544,9,No,16,Excellent,80,6,4,2,0
34,No,Travel_Rarely,943,Research & Development,9,Bachelor,Life Sciences,1344,Male,Healthcare Representative,Very High,Divorced,8500,0,No,11,Excellent,80,10,9,7,6
40,No,Travel_Rarely,523,Research & Development,2,Bachelor,Life Sciences,1346,Male,Research Scientist,Very High,Single,4661,1,No,13,Excellent,80,9,9,8,8
41,No,Travel_Frequently,1018,Sales,1,Bachelor,Marketing,1349,Female,Sales Executive,Low,Divorced,4103,0,No,17,Excellent,80,10,9,3,7
35,No,Travel_Frequently,482,Research & Development,4,Master,Life Sciences,1350,Male,Research Scientist,High,Single,4249,1,Yes,11,Excellent,80,9,9,6,1
51,No,Travel_Rarely,770,Human Resources,5,Bachelor,Life Sciences,1352,Male,Manager,Medium,Divorced,14026,1,Yes,11,Excellent,80,33,33,9,10
38,No,Travel_Rarely,1009,Sales,2,College,Life Sciences,1355,Female,Sales Executive,Low,Divorced,6893,3,No,15,Excellent,80,11,7,7,7
34,No,Travel_Rarely,507,Sales,15,College,Medical,1356,Female,Sales Executive,Low,Single,6125,1,No,12,Excellent,80,10,10,8,6
25,No,Travel_Rarely,882,Research & Development,19,Below College,Medical,1358,Male,Laboratory Technician,Very High,Married,3669,3,No,11,Excellent,80,7,3,2,2
58,Yes,Travel_Rarely,601,Research & Development,7,Master,Medical,1360,Female,Manufacturing Director,Low,Married,10008,7,Yes,14,Excellent,80,31,10,9,9
40,No,Travel_Rarely,329,Research & Development,1,Master,Life Sciences,1361,Male,Laboratory Technician,Medium,Married,2387,3,No,22,Outstanding,80,7,4,2,3
36,No,Travel_Frequently,607,Sales,7,Bachelor,Marketing,1362,Female,Sales Executive,Low,Married,4639,2,No,16,Excellent,80,17,15,7,13
48,No,Travel_Rarely,855,Research & Development,4,Bachelor,Life Sciences,1363,Male,Manufacturing Director,Very High,Single,7898,1,No,11,Excellent,80,11,10,9,8
27,No,Travel_Rarely,1291,Sales,11,Bachelor,Medical,1364,Female,Sales Representative,Very High,Married,2534,8,No,14,Excellent,80,5,1,0,0
51,No,Travel_Rarely,1405,Research & Development,11,College,Technical Degree,1367,Female,Manufacturing Director,Medium,Single,13142,3,No,16,Excellent,80,29,5,2,3
18,No,Non-Travel,1124,Research & Development,1,Bachelor,Life Sciences,1368,Female,Laboratory Technician,Very High,Single,1611,1,No,15,Excellent,80,0,0,0,0
35,No,Travel_Rarely,817,Research & Development,1,Bachelor,Medical,1369,Female,Laboratory Technician,Very High,Married,5363,0,No,12,Excellent,80,10,9,7,0
27,No,Travel_Frequently,793,Sales,2,Below College,Life Sciences,1371,Male,Sales Executive,Very High,Single,5071,3,No,20,Outstanding,80,8,6,2,0
55,Yes,Travel_Rarely,267,Sales,13,Master,Marketing,1372,Male,Sales Executive,High,Single,13695,6,Yes,17,Excellent,80,24,19,7,8
56,No,Travel_Rarely,1369,Research & Development,23,Bachelor,Life Sciences,1373,Male,Manufacturing Director,Medium,Married,13402,4,Yes,12,Excellent,80,33,19,16,9
34,No,Non-Travel,999,Research & Development,26,Below College,Technical Degree,1374,Female,Research Scientist,High,Divorced,2029,1,No,20,Outstanding,80,5,5,4,0
40,No,Travel_Rarely,1202,Research & Development,2,Below College,Medical,1375,Female,Healthcare Representative,High,Divorced,6377,5,No,20,Outstanding,80,15,12,11,8
34,No,Travel_Rarely,285,Research & Development,29,Bachelor,Medical,1377,Male,Laboratory Technician,High,Married,5429,4,No,13,Excellent,80,10,8,7,7
31,Yes,Travel_Frequently,703,Sales,2,Bachelor,Life Sciences,1379,Female,Sales Representative,Very High,Single,2785,7,No,14,Excellent,80,3,1,0,0
35,Yes,Travel_Frequently,662,Sales,18,Master,Marketing,1380,Female,Sales Executive,High,Married,4614,0,Yes,18,Excellent,80,5,4,2,2
38,No,Travel_Frequently,693,Research & Development,7,Bachelor,Life Sciences,1382,Male,Research Scientist,High,Divorced,2610,1,No,11,Excellent,80,4,4,2,3
34,No,Travel_Rarely,404,Research & Development,2,Master,Technical Degree,1383,Female,Healthcare Representative,Very High,Single,6687,1,No,11,Excellent,80,14,14,11,11
28,No,Travel_Rarely,736,Sales,26,Bachelor,Life Sciences,1387,Male,Sales Executive,Low,Married,4724,1,No,11,Excellent,80,5,5,3,4
31,Yes,Travel_Rarely,330,Research & Development,22,Master,Medical,1389,Male,Manufacturing Director,High,Married,6179,1,Yes,15,Excellent,80,10,10,2,7
39,No,Travel_Rarely,1498,Sales,21,Master,Life Sciences,1390,Male,Sales Executive,Very High,Married,6120,3,Yes,12,Excellent,80,8,5,4,4
51,No,Travel_Frequently,541,Sales,2,Bachelor,Marketing,1391,Male,Sales Executive,Medium,Married,10596,2,No,11,Excellent,80,14,4,2,2
41,No,Travel_Frequently,1200,Research & Development,22,Bachelor,Life Sciences,1392,Female,Research Scientist,Very High,Divorced,5467,3,Yes,14,Excellent,80,12,6,2,3
37,No,Travel_Rarely,1439,Research & Development,4,Below College,Life Sciences,1394,Male,Research Scientist,High,Married,2996,7,Yes,15,Excellent,80,8,6,4,3
33,No,Travel_Frequently,1111,Sales,5,Below College,Life Sciences,1395,Male,Sales Executive,Very High,Married,9998,6,No,13,Excellent,80,8,5,4,2
32,No,Travel_Rarely,499,Sales,2,Below College,Marketing,1396,Male,Sales Executive,Medium,Married,4078,0,Yes,13,Excellent,80,4,3,2,2
39,No,Non-Travel,1485,Research & Development,25,College,Life Sciences,1397,Male,Healthcare Representative,High,Married,10920,3,No,21,Outstanding,80,13,6,4,5
25,No,Travel_Rarely,1372,Sales,18,Below College,Life Sciences,1399,Male,Sales Executive,High,Married,6232,2,No,11,Excellent,80,6,3,2,2
52,No,Travel_Frequently,322,Research & Development,28,College,Medical,1401,Female,Manufacturing Director,High,Married,13247,2,Yes,11,Excellent,80,24,5,3,2
43,No,Travel_Rarely,930,Research & Development,6,Bachelor,Medical,1402,Female,Research Scientist,High,Single,4081,1,Yes,14,Excellent,80,20,20,7,8
27,No,Travel_Rarely,205,Sales,10,Bachelor,Marketing,1403,Female,Sales Executive,Very High,Married,5769,1,Yes,11,Excellent,80,6,6,2,4
27,Yes,Travel_Rarely,135,Research & Development,17,Master,Life Sciences,1405,Female,Research Scientist,High,Single,2394,1,Yes,13,Excellent,80,8,8,2,7
26,No,Travel_Rarely,683,Research & Development,2,Below College,Medical,1407,Male,Research Scientist,Very High,Single,3904,0,No,12,Excellent,80,5,4,3,1
42,No,Travel_Rarely,1147,Human Resources,10,Bachelor,Human Resources,1408,Female,Manager,Low,Married,16799,0,No,14,Excellent,80,21,20,7,9
52,No,Travel_Rarely,258,Research & Development,8,Master,Other,1409,Female,Laboratory Technician,Low,Married,2950,9,No,13,Excellent,80,12,5,4,4
37,No,Travel_Rarely,1462,Research & Development,11,Bachelor,Medical,1411,Female,Laboratory Technician,High,Single,3629,4,No,18,Excellent,80,8,3,2,2
35,No,Travel_Frequently,200,Research & Development,18,College,Life Sciences,1412,Male,Manufacturing Director,Very High,Single,9362,2,No,11,Excellent,80,10,2,2,2
25,No,Travel_Rarely,949,Research & Development,1,Bachelor,Technical Degree,1415,Male,Laboratory Technician,Very High,Married,3229,4,No,11,Excellent,80,7,3,2,2
26,No,Travel_Rarely,652,Research & Development,7,Bachelor,Other,1417,Male,Laboratory Technician,Low,Single,3578,0,No,12,Excellent,80,8,7,7,7
29,No,Travel_Rarely,332,Human Resources,17,Bachelor,Other,1419,Male,Human Resources,Low,Single,7988,1,No,13,Excellent,80,10,10,9,9
49,Yes,Travel_Frequently,1475,Research & Development,28,College,Life Sciences,1420,Male,Laboratory Technician,Low,Single,4284,3,No,20,Outstanding,80,20,4,3,3
29,Yes,Travel_Frequently,337,Research & Development,14,Below College,Other,1421,Female,Healthcare Representative,Very High,Single,7553,0,Yes,12,Excellent,80,9,8,7,7
54,No,Travel_Rarely,971,Research & Development,1,Bachelor,Medical,1422,Female,Research Director,Very High,Single,17328,6,No,19,Excellent,80,29,20,7,7
58,No,Travel_Rarely,1055,Research & Development,1,Bachelor,Medical,1423,Female,Research Director,Low,Married,19701,3,Yes,21,Outstanding,80,32,9,8,5
55,No,Travel_Rarely,1136,Research & Development,1,Master,Medical,1424,Male,Research Director,Very High,Divorced,14732,2,No,13,Excellent,80,31,7,7,0
36,No,Travel_Rarely,1174,Sales,3,Master,Marketing,1425,Female,Sales Executive,Medium,Single,9278,3,Yes,16,Excellent,80,15,5,4,1
31,Yes,Travel_Frequently,667,Sales,1,Master,Life Sciences,1427,Female,Sales Representative,High,Single,1359,1,No,12,Excellent,80,1,1,0,0
30,No,Travel_Rarely,855,Sales,7,Master,Marketing,1428,Female,Sales Executive,Low,Divorced,4779,7,No,14,Excellent,80,8,3,2,2
31,No,Travel_Rarely,182,Research & Development,8,Doctor,Life Sciences,1430,Female,Research Director,Medium,Single,16422,3,No,11,Excellent,80,9,3,2,0
34,No,Travel_Frequently,560,Research & Development,1,Master,Other,1431,Male,Research Scientist,Low,Divorced,2996,5,No,14,Excellent,80,10,4,3,3
31,Yes,Travel_Rarely,202,Research & Development,8,Bachelor,Life Sciences,1433,Female,Research Scientist,Medium,Single,1261,1,No,12,Excellent,80,1,1,0,0
27,No,Travel_Rarely,1377,Research & Development,11,Below College,Life Sciences,1434,Male,Laboratory Technician,Low,Married,2099,0,No,14,Excellent,80,6,5,0,4
36,No,Travel_Rarely,172,Research & Development,4,Master,Life Sciences,1435,Male,Laboratory Technician,Very High,Single,5810,1,No,16,Excellent,80,10,10,4,8
36,No,Travel_Rarely,329,Sales,16,Master,Marketing,1436,Female,Sales Executive,Low,Married,5647,4,No,13,Excellent,80,11,3,2,2
47,No,Travel_Rarely,465,Research & Development,1,Bachelor,Technical Degree,1438,Male,Research Scientist,Very High,Married,3420,7,No,12,Excellent,80,17,6,5,2
25,Yes,Travel_Rarely,383,Sales,9,College,Life Sciences,1439,Male,Sales Representative,Low,Married,4400,3,No,12,Excellent,80,6,3,2,2
37,No,Non-Travel,1413,Research & Development,5,College,Technical Degree,1440,Male,Laboratory Technician,High,Single,3500,0,No,14,Excellent,80,7,6,5,3
56,No,Travel_Rarely,1255,Research & Development,1,College,Life Sciences,1441,Female,Research Scientist,Low,Married,2066,2,No,22,Outstanding,80,5,3,2,0
47,No,Travel_Rarely,359,Research & Development,2,Master,Medical,1443,Female,Research Director,High,Married,17169,3,No,19,Excellent,80,26,20,17,6
24,No,Travel_Rarely,1476,Sales,4,Below College,Medical,1445,Female,Sales Executive,High,Married,4162,1,Yes,12,Excellent,80,5,5,4,3
32,No,Travel_Rarely,601,Sales,7,Doctor,Marketing,1446,Male,Sales Executive,Very High,Married,9204,4,No,12,Excellent,80,7,4,3,3
34,No,Travel_Rarely,401,Research & Development,1,Bachelor,Life Sciences,1447,Female,Laboratory Technician,Medium,Married,3294,5,No,17,Excellent,80,7,5,4,2
41,No,Travel_Rarely,1283,Research & Development,5,Doctor,Medical,1448,Male,Research Scientist,High,Married,2127,2,Yes,12,Excellent,80,7,4,2,3
40,No,Non-Travel,663,Research & Development,9,Master,Other,1449,Male,Laboratory Technician,High,Divorced,3975,3,No,11,Excellent,80,11,8,7,7
31,No,Travel_Rarely,326,Sales,8,College,Life Sciences,1453,Male,Sales Executive,Very High,Divorced,10793,1,No,18,Excellent,80,13,13,7,9
46,Yes,Travel_Rarely,377,Sales,9,Bachelor,Marketing,1457,Male,Sales Executive,Very High,Divorced,10096,4,No,11,Excellent,80,28,7,7,3
39,Yes,Non-Travel,592,Research & Development,2,Bachelor,Life Sciences,1458,Female,Laboratory Technician,Low,Single,3646,2,Yes,23,Outstanding,80,11,1,0,0
31,Yes,Travel_Frequently,1445,Research & Development,1,Doctor,Life Sciences,1459,Female,Manufacturing Director,Medium,Single,7446,1,No,11,Excellent,80,10,10,8,7
45,No,Travel_Rarely,1038,Research & Development,20,Bachelor,Medical,1460,Male,Healthcare Representative,Low,Divorced,10851,2,Yes,18,Excellent,80,24,7,7,7
31,No,Travel_Rarely,1398,Human Resources,8,College,Medical,1461,Female,Human Resources,Medium,Single,2109,9,No,18,Excellent,80,8,3,2,2
31,Yes,Travel_Frequently,523,Research & Development,2,Bachelor,Life Sciences,1464,Male,Laboratory Technician,Very High,Married,3722,6,Yes,13,Excellent,80,7,2,2,2
45,No,Travel_Rarely,1448,Research & Development,29,Bachelor,Technical Degree,1465,Male,Manufacturing Director,Very High,Married,9380,4,Yes,18,Excellent,80,10,3,1,2
48,No,Travel_Rarely,1221,Sales,7,Bachelor,Marketing,1466,Male,Sales Executive,Low,Divorced,5486,4,No,11,Excellent,80,15,2,2,2
34,Yes,Travel_Rarely,1107,Human Resources,9,Master,Technical Degree,1467,Female,Human Resources,High,Married,2742,1,No,15,Excellent,80,2,2,2,2
40,No,Non-Travel,218,Research & Development,8,Below College,Medical,1468,Male,Research Director,Medium,Divorced,13757,2,No,11,Excellent,80,16,9,8,8
28,No,Travel_Rarely,866,Sales,5,Bachelor,Medical,1469,Male,Sales Executive,Low,Single,8463,0,No,18,Excellent,80,6,5,4,3
44,No,Non-Travel,981,Research & Development,5,Bachelor,Life Sciences,1471,Male,Laboratory Technician,High,Single,3162,3,No,14,Excellent,80,7,5,2,3
53,No,Travel_Rarely,447,Research & Development,2,Bachelor,Medical,1472,Male,Research Director,Medium,Single,16598,4,No,12,Excellent,80,35,9,8,8
49,No,Travel_Rarely,1495,Research & Development,5,Master,Technical Degree,1473,Male,Healthcare Representative,High,Married,6651,2,No,14,Excellent,80,20,3,2,2
40,No,Travel_Rarely,896,Research & Development,2,Bachelor,Medical,1474,Male,Research Scientist,High,Divorced,2345,2,No,14,Excellent,80,8,3,1,2
44,No,Travel_Rarely,1467,Research & Development,20,Bachelor,Life Sciences,1475,Male,Research Scientist,Medium,Single,3420,1,No,13,Excellent,80,6,5,2,3
33,No,Travel_Frequently,430,Sales,7,Bachelor,Medical,1477,Male,Sales Executive,Low,Married,4373,0,No,14,Excellent,80,5,4,3,3
34,No,Travel_Rarely,1326,Sales,3,Bachelor,Other,1478,Male,Sales Executive,Low,Single,4759,3,No,18,Excellent,80,15,13,9,12
30,No,Travel_Rarely,1358,Sales,16,Below College,Life Sciences,1479,Male,Sales Executive,High,Married,5301,8,No,15,Excellent,80,4,2,1,2
